main_product_smiles	secondary_products_smiles	similarity_substrates	similarity_products	reacting_atoms_in_query	reaction_id	substrate	product	num_atoms	reacting_atoms_efficiency	confidence_score	metabolite_id
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1(CO)OC(CO)C(O)C1O)C(=O)CO	O	0.16	0.424	[3, 4]	MNXR146225	MNXM1103965	MNXM1108339	2	0.077	0.661	Prednisone_101
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(COP(=O)([O-])[O-])C(O)C(O)C1O	O	0.048	0.535	[7, 8]	MNXR145537	MNXM732052	MNXM734567	2	0.077	0.66	Prednisone_102
CCCCCC=CCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.304	[7, 5]	MNXR162486	MNXM1104266	MNXM744490	2	0.077	0.66	Prednisone_103
CCCCCCCCC=CCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.304	[7, 5]	MNXR189313	MNXM1104266	MNXM1101995	2	0.077	0.66	Prednisone_104
CC(=O)OCC(COC1OC(COC2(C(=O)CO)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(=O)CC32C)C(O)C(O)C1O)OC(C)=O	O	0.147	0.435	[4, 3]	MNXR148752	MNXM1108176	MNXM1888	2	0.077	0.659	Prednisone_105
CCCCCCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR158635	MNXM1104266	MNXM744554	2	0.077	0.656	Prednisone_106
CCCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR190103	MNXM1104266	MNXM1104695	2	0.077	0.656	Prednisone_107
CCCCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR158639	MNXM1104266	MNXM744556	2	0.077	0.656	Prednisone_108
CCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR190501	MNXM1104266	MNXM1104685	2	0.077	0.656	Prednisone_109
CCCCCCCCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR158631	MNXM1104266	MNXM744549	2	0.077	0.656	Prednisone_110
CCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[H+].[H+].[H+].[H+]	0.279	0.3	[7, 5]	MNXR158642	MNXM1104266	MNXM744557	2	0.077	0.656	Prednisone_111
CCCCCCCCCCCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR158619	MNXM1104266	MNXM1104443	2	0.077	0.656	Prednisone_112
CCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR158645	MNXM1104266	MNXM744553	2	0.077	0.656	Prednisone_113
CCCCCCCCCCCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR190505	MNXM1104266	MNXM1104713	2	0.077	0.656	Prednisone_114
CCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.3	[7, 5]	MNXR152737	MNXM1104266	MNXM1104699	2	0.077	0.656	Prednisone_115
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O	0.256	0.284	[5, 7, 8]	MNXR102269	MNXM1103845	MNXM1174	3	0.115	0.655	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.256	0.284	[5, 7, 8]	MNXR158428	MNXM1103845	MNXM1174	3	0.115	0.655	Prednisone_86
CCCCC(=O)C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.279	0.299	[7, 5]	MNXR158649	MNXM1104266	MNXM744550	2	0.077	0.655	Prednisone_116
C=C(O)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(=O)[O-]	0.279	0.294	[7, 5]	MNXR109645	MNXM1104266	MNXM1104673	2	0.077	0.65	Prednisone_117
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)CO	O	0.16	0.405	[4, 3]	MNXR148285	MNXM729613	MNXM729340	2	0.077	0.642	Prednisone_118
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.242	0.321	[3, 4]	MNXR107182	MNXM1106046	MNXM2699	2	0.077	0.64	Prednisone_51
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.109	0.415	[5, 7]	MNXR103720	MNXM1107914	MNXM730888	3	0.115	0.639	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1nc(=O)c2ncn(C3CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O3)c2n1.[H+]	0.251	0.308	[7, 8]	MNXR190589	MNXM1105760	MNXM728294	2	0.077	0.636	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.251	0.308	[7, 8]	MNXR188533	MNXM1105760	MNXM728294	2	0.077	0.636	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.25	0.307	[7, 8]	MNXR188525	MNXM1103769	MNXM1104385	2	0.077	0.634	Prednisone_119
CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O=O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.256	0.261	[5, 7]	MNXR145853	MNXM1103845	MNXM730484	3	0.115	0.632	Prednisone_26
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C1O)C(=O)CO	O	0.147	0.406	[3, 4]	MNXR188421	MNXM1137670	MNXM1104617	2	0.077	0.63	Prednisone_120
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(OC2C(CO)OC(O)C(O)C2O)C(O)C1O)C(=O)CO	O	0.147	0.406	[3, 4]	MNXR147306	MNXM1137670	MNXM5664	2	0.077	0.63	Prednisone_121
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1OC(CO)C(O)C(O)C1O)C(=O)CO	O=P([O-])([O-])O	0.166	0.386	[3, 4]	MNXR192190	MNXM1105858	MNXM448	2	0.077	0.629	Prednisone_65
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC(=O)CC(=O)O	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.243	0.307	[8, 7]	MNXR108837	MNXM728228	MNXM737478	2	0.077	0.627	Prednisone_122
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.259	0.29	[8, 7]	MNXR107922	MNXM1081	MNXM1321	2	0.077	0.626	Prednisone_3
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O	0.166	0.382	[3, 4]	MNXR151156	MNXM1105858	MNXM1107797	2	0.077	0.625	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O.[H+].[H+]	0.166	0.382	[3, 4]	MNXR148076	MNXM1103987	MNXM1106813	2	0.077	0.625	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O.[H+].[H+]	0.166	0.382	[3, 4]	MNXR116015	MNXM1103987	MNXM1106813	2	0.077	0.625	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+]	0.197	0.31	[5, 7, 8]	MNXR189046	MNXM733314	MNXM507505	3	0.115	0.622	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COS(=O)(=O)[O-]	O	0.239	0.305	[7, 8]	MNXR108223	MNXM731604	MNXM732979	2	0.077	0.621	Prednisone_123
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O)C(=O)CO	O	0.147	0.396	[4, 3]	MNXR158867	MNXM1137670	MNXM1093344	2	0.077	0.62	Prednisone_124
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ccn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1.[H+]	0.237	0.3	[7, 8]	MNXR190896	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OCC1OC(O)C(O)C(O)C1O)C(=O)CO	O	0.16	0.377	[3, 4]	MNXR102084	MNXM1106000	MNXM12953	2	0.077	0.614	Prednisone_125
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.237	0.3	[7, 8]	MNXR188529	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+]	0.239	0.298	[7, 8]	MNXR189000	MNXM1104207	MNXM1103302	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.237	0.3	[7, 8]	MNXR189906	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.237	0.3	[7, 8]	MNXR188986	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O1.[H+]	0.237	0.3	[7, 8]	MNXR190884	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1nc(=O)c2ncn(C3CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O3)c2n1.[H+]	0.237	0.3	[7, 8]	MNXR190906	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ccn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1.[H+]	0.237	0.3	[7, 8]	MNXR190954	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1nc(=O)c2ncn(C3OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C3O)c2n1.[H+]	0.237	0.3	[7, 8]	MNXR188988	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O	0.16	0.377	[3, 4]	MNXR145626	MNXM1093344	MNXM1104130	2	0.077	0.614	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)nc1=O.[H+]	0.237	0.3	[7, 8]	MNXR190950	MNXM1103104	MNXM1104823	2	0.077	0.614	Prednisone_119
COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.[H+]	0.265	0.27	[4, 3]	MNXR96850	MNXM741775	MNXM740811	2	0.077	0.612	Prednisone_63
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC(C#N)c1ccccc1)C(=O)CO	O	0.161	0.371	[4, 3]	MNXR191252	MNXM4870	MNXM735872	2	0.077	0.609	Prednisone_126
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.234	0.297	[7, 8]	MNXR111793	MNXM6122	MNXM38120	2	0.077	0.608	Prednisone_127
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OCC1OC(O)C(O)C(O)C1O)C(=O)CO	O	0.16	0.369	[3, 4]	MNXR145714	MNXM1103965	MNXM41030	2	0.077	0.606	Prednisone_125
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.237	0.292	[7, 8]	MNXR145799	MNXM647	MNXM736654	2	0.077	0.606	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)C(O)C(=O)COP(=O)([O-])[O-]		0.098	0.392	[5, 6, 7]	MNXR146784	MNXM258	MNXM507505	3	0.115	0.605	Prednisone_128
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.18	0.308	[5, 7, 8]	MNXR190058	MNXM1102163	MNXM731882	3	0.115	0.603	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O	0.147	0.377	[3, 4]	MNXR151542	MNXM1137670	MNXM726888	2	0.077	0.601	Prednisone_79
C=C(OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)C(=O)[O-]	O	0.201	0.323	[4, 3]	MNXR191965	MNXM1107703	MNXM799	2	0.077	0.601	Prednisone_75
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O=P([O-])([O-])O	0.147	0.377	[3, 4]	MNXR151171	MNXM1137670	MNXM726888	2	0.077	0.601	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(CO)OC(O)C(O)C1O)C(=O)CO	O	0.147	0.377	[3, 4]	MNXR146825	MNXM1105026	MNXM726888	2	0.077	0.601	Prednisone_79
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C(C(=O)CO)CCC12	O=O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.216	0.153	[0, 1, 2, 3, 9]	MNXR154078	MNXM118435	MNXM55072	6	0.231	0.6	Prednisone_129
COCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.O=O.[H+].[H+]	0.253	0.265	[8, 7]	MNXR155367	MNXM744669	MNXM744668	2	0.077	0.595	Prednisone_130
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.226	0.292	[7, 8]	MNXR108088	MNXM1094063	MNXM2276	2	0.077	0.595	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1nc2-c(c(=O)n1)NCN2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.227	0.29	[7, 8]	TMDK2	thymd	dtmp	2	0.077	0.594	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.079	0.4	[5, 7]	MNXR145573	MNXM736685	MNXM738847	3	0.115	0.594	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OS(=O)(=O)O)C(=O)CO	O	0.209	0.308	[3, 4]	MNXR151174	MNXM96917	MNXM727408	2	0.077	0.594	Prednisone_131
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OCC1OC(O)C(O)C(O)C1O)C(=O)CO	O	0.147	0.369	[3, 4]	MNXR153448	MNXM1108176	MNXM728399	2	0.077	0.593	Prednisone_125
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)OP(=O)([O-])[O-]	Nc1ncnc2-c1NCN2C1OC(COP(=O)([O-])[O-])C(O)C1O.[H+]	0.201	0.313	[7, 8]	HPPK2	6hmhpt	6hmhptpp	2	0.077	0.591	Prednisone_132
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.256	0.257	[5, 7]	MNXR158439	MNXM744563	MNXM744562	2	0.077	0.59	Prednisone_2
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]		0.069	0.404	[5, 7, 8]	MNXR146784	MNXM77	MNXM507505	3	0.115	0.588	Prednisone_133
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.245	0.264	[5, 7]	MNXR155376	MNXM744665	MNXM744668	2	0.077	0.586	Prednisone_2
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)O	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O	0.245	0.263	[5, 7]	MNXR155365	MNXM744666	MNXM744669	2	0.077	0.585	Prednisone_2
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+]	0.223	0.283	[7, 8]	MNXR190890	MNXM704	MNXM266	2	0.077	0.583	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2-c1NCN2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.223	0.283	[7, 8]	ADAD	dcyt	dcmp	2	0.077	0.583	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.201	0.265	[8, 7, 5]	MNXR191116	MNXM1107955	MNXM731697	3	0.115	0.581	Prednisone_119
COCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O.O=O.[H+].[H+]	0.245	0.258	[8, 7]	MNXR155371	MNXM744666	MNXM744665	2	0.077	0.58	Prednisone_130
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.216	0.285	[7, 8]	MNXR188814	MNXM1101283	MNXM355	2	0.077	0.578	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.198	0.303	[3, 4]	MNXR137842	MNXM1105935	MNXM729920	2	0.077	0.578	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.216	0.285	[7, 8]	MNXR188509	MNXM1101283	MNXM355	2	0.077	0.578	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.198	0.303	[3, 4]	MNXR95242	MNXM1105933	MNXM1105799	2	0.077	0.578	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.161	0.296	[5, 7, 8]	MNXR153525	MNXM1101253	MNXM731750	3	0.115	0.572	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.181	0.31	[3, 4]	MNXR145944	MNXM1107898	MNXM739220	2	0.077	0.568	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.181	0.31	[3, 4]	MNXR147048	MNXM1107898	MNXM739220	2	0.077	0.568	Prednisone_77
